fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,mogadishu_research,internal_review_notes,internal_review_notes_other,checkpoint_type,name_of_group,bribe_requested,checkpoint_bribe,communication_type,modern_type,internet_cafe_capacity,cluster_size,traditional_type,news_paper_name,communication_photo,communication_photo_caption,communication_notes,group_type,state_actor_type,military_type,state_actor_other,name_of_person_or_group,non_state_actor,other_non_state_actor,business_type,group_validation,range_of_influence,key_group_multi_districts,key_group_multi_districts_other,group_photo,group_photo_caption,group_other_validation_description,group_notes,medical_type,public_type,public_hospital_type,public_center_type,other_speciality_describe,private_type,private_clinic,private_clinic_other,private_hospital,service_capacity,perceived_quality,medical_photo,medical_photo_caption,medical_notes,religion_type,religion_indicator_type,religion_photos,religion_photos_caption,religion_notes,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
0826f964-ffb4-4268-a276-ac643175cf98,2014-06-06 07:30:12 UTC,2014-06-11 15:32:16 UTC,mogresearcher4@gmail.com,andie@spatialnetworks.com,2014-06-06 15:20:44 UTC,2014-06-11 15:32:16 UTC,2,Poor Quality Photo,"",mogresearcher4@gmail.com,2.02992578423484,45.3214538656175,POINT (45.3214538656175 2.02992578423484),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sunni,Madrassa,7ca0b2fd-84f1-4258-8143-bac97fc30301,"","",0.0,0.0,"","",0.0
8d6d4d71-cb5c-4d9c-98f8-c721cf7c1f35,2014-06-06 07:44:15 UTC,2014-08-05 02:02:11 UTC,mogresearcher4@gmail.com,mitchell.sipus@gmail.com,2014-06-06 15:21:41 UTC,2014-08-05 02:02:17 UTC,4,Approved B,"",mogresearcher4@gmail.com,2.03271202533746,45.3189146518707,POINT (45.3189146518707 2.03271202533746),Medical,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Private,Health Center,"",General,"",Pharmacy + Clinic,"","","",10 or less,Good (Clean + some staff and equipment),4c053f44-6427-4550-8446-baf87369ab19,"",Caafi Pharmacy and Laboratory,"","","","","",0.0,0.0,"","",0.0
2a18e5e6-7aab-4f55-87e9-d170398093c9,2014-06-06 07:46:58 UTC,2014-06-11 15:31:50 UTC,mogresearcher4@gmail.com,mitchell.sipus@gmail.com,2014-06-06 15:24:44 UTC,2014-08-04 05:06:00 UTC,3,Approved C,"",mogresearcher4@gmail.com,2.03253243040673,45.3198963403702,POINT (45.3198963403702 2.03253243040673),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sunni,Mosque,ff529f09-c0e9-4189-9072-893cf83da0b5,"","",0.0,0.0,"","",0.0
dc683a35-6de7-47ea-a23b-417e1e0db5d9,2014-06-06 07:47:06 UTC,2014-06-11 15:31:39 UTC,mogresearcher4@gmail.com,andie@spatialnetworks.com,2014-06-06 15:24:54 UTC,2014-06-11 15:31:39 UTC,2,Incomplete,"",mogresearcher4@gmail.com,2.0322476,45.3203147,POINT (45.3203147 2.0322476),"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1.0,10.0,"","",11.0
1417d5c6-2a1b-418f-95bb-f1b20053020f,2014-06-06 07:03:06 UTC,2014-08-05 01:49:10 UTC,mogresearcher4@gmail.com,mitchell.sipus@gmail.com,2014-06-06 15:32:32 UTC,2014-08-05 01:49:17 UTC,5,Approved C,"",mogresearcher4@gmail.com,2.03000469665117,45.3260520100594,POINT (45.3260520100594 2.03000469665117),Medical,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Private,Health Center,"",General,"",Pharmacy + Clinic,"","","",10 or less,Good (Clean + some staff and equipment),0fc3b326-f48a-4d65-a6d2-943d2ad5409b,"",Heeq Suufi Medical Center,"","","","","",0.0,0.0,"","",0.0
7d2b027c-9f15-4f0d-a144-dd73bd3da672,2014-06-06 07:45:35 UTC,2014-06-11 15:31:12 UTC,mogresearcher4@gmail.com,andie@spatialnetworks.com,2014-06-06 15:34:05 UTC,2014-06-11 15:31:12 UTC,2,Poor Quality Photo,"",mogresearcher4@gmail.com,2.03310890551345,45.319940764457,POINT (45.319940764457 2.03310890551345),Communication,"","","","","","",Modern,WiFi Access,"","","","","c068e6f1-95fc-444c-a0f6-224d82753741,acd69629-7df2-4996-87d4-a33e6763f8e8",",","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
0481878b-a5d4-411a-852c-dc3f3ecb05a9,2014-06-06 07:47:58 UTC,2014-06-11 15:30:57 UTC,mogresearcher4@gmail.com,mitchell.sipus@gmail.com,2014-06-06 15:34:32 UTC,2014-08-04 05:06:20 UTC,3,Poor Quality Photo,"",mogresearcher4@gmail.com,2.03281371732965,45.3201858513057,POINT (45.3201858513057 2.03281371732965),Communication,"","","","","","",Modern,WiFi Access,"","","","",5910e6c3-2366-4ab7-995f-383adde22fd8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
5880471b-573b-43cb-9ca6-97980148a7bf,2014-06-06 07:49:38 UTC,2014-06-11 15:30:41 UTC,mogresearcher4@gmail.com,mitchell.sipus@gmail.com,2014-06-06 15:35:28 UTC,2014-08-04 05:09:03 UTC,3,Poor Quality Photo,"",mogresearcher4@gmail.com,2.03383868123526,45.3215148858726,POINT (45.3215148858726 2.03383868123526),Communication,"","","","","","",Modern,WiFi Access,"","","","",edf5f43b-885d-41f4-9326-17886021c66e,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
31d1efec-e1a5-4338-9355-e1c7a942db9f,2014-06-06 07:51:02 UTC,2014-06-11 15:30:27 UTC,mogresearcher4@gmail.com,andie@spatialnetworks.com,2014-06-06 15:37:07 UTC,2014-06-11 15:30:28 UTC,2,Poor Quality Photo,"",mogresearcher4@gmail.com,2.03332971754657,45.3222927264869,POINT (45.3222927264869 2.03332971754657),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sunni,Mosque,1b452290-cde6-4e9f-a2a1-258e2adafd04,"","",0.0,0.0,"","",0.0
6ac798a7-4da9-4ac7-a273-fa1699ad70a6,2014-06-06 07:53:11 UTC,2014-08-04 05:08:43 UTC,mogresearcher4@gmail.com,mitchell.sipus@gmail.com,2014-06-06 15:38:27 UTC,2014-08-05 02:50:11 UTC,4,"Loc Correct, Poor Photo","",mogresearcher4@gmail.com,2.03417290873303,45.3222191333771,POINT (45.3222191333771 2.03417290873303),Key Groups,"","","","","","","","","","","","","","","",State Actor,Somali Police,"","","","","","",Photo (If Possible),Entire District,"","",a7f2be5b-44f5-40b2-8d26-97e1999ad851,"","",District Police Office,"","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
98f553a0-89cf-44bb-a7be-1bd57d8b620e,2014-06-06 07:53:40 UTC,2014-08-05 02:21:20 UTC,mogresearcher4@gmail.com,mitchell.sipus@gmail.com,2014-06-06 15:39:50 UTC,2014-08-05 02:21:40 UTC,4,Approved B,"",mogresearcher4@gmail.com,2.03466344359489,45.3226563334465,POINT (45.3226563334465 2.03466344359489),Communication,"","","","","","",Modern,WiFi Access,"","","","",f02005c0-e67e-4419-b6cd-d807f521f24e,"",Photo Laboratory Express,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
2cb0350e-723a-4827-b9d0-07c907f4351a,2014-06-06 07:55:10 UTC,2014-06-11 15:29:41 UTC,mogresearcher4@gmail.com,mitchell.sipus@gmail.com,2014-06-06 15:41:00 UTC,2014-08-04 05:08:02 UTC,3,Approved C,"",mogresearcher4@gmail.com,2.03349473733954,45.3239277005196,POINT (45.3239277005196 2.03349473733954),Communication,"","","","","","",Modern,Mobile Tower,"","","","",4bd3d667-af67-46a5-a199-d9da8e450d05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-2.0,15.0,"","",66.0
f05125bf-890c-4c9f-94a5-101ccc515652,2014-06-06 07:56:28 UTC,2014-06-11 15:29:09 UTC,mogresearcher4@gmail.com,andie@spatialnetworks.com,2014-06-06 15:42:58 UTC,2014-06-11 15:29:09 UTC,2,Poor Quality Photo,"",mogresearcher4@gmail.com,2.0328086913527,45.324179995805,POINT (45.324179995805 2.0328086913527),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sunni,Mosque,84cd4118-ab64-4d4d-8e04-9cbc18e898c1,"","",0.0,0.0,"","",0.0
1cba386e-6692-4cce-a073-06519ed85ebf,2014-06-06 07:59:56 UTC,2014-06-11 15:28:54 UTC,mogresearcher4@gmail.com,andie@spatialnetworks.com,2014-06-06 15:44:07 UTC,2014-06-11 15:28:55 UTC,2,Poor Quality Photo,"",mogresearcher4@gmail.com,2.03280567576652,45.3241806663573,POINT (45.3241806663573 2.03280567576652),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sunni,Mosque,bad3a0fc-1adb-4b88-a1fa-d619f83b8567,"","",0.0,0.0,"","",0.0
c7022350-7057-4624-9fc8-fee2997b4bab,2014-06-06 08:01:59 UTC,2014-08-05 00:32:58 UTC,mogresearcher4@gmail.com,mitchell.sipus@gmail.com,2014-06-06 15:56:13 UTC,2014-08-05 00:33:07 UTC,4,"Loc Correct, Poor Photo","",mogresearcher4@gmail.com,2.03585627364731,45.3270310163498,POINT (45.3270310163498 2.03585627364731),Communication,"","","","","","",Modern,WiFi Access,"","","","",65e27f33-b423-4769-8d56-bed051826888,"",Wifi Available at M-Inn Hotel,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
2bcfa4d0-54ce-4a08-9667-014f64cf1ed1,2014-06-06 08:07:08 UTC,2014-06-11 15:28:28 UTC,mogresearcher4@gmail.com,mitchell.sipus@gmail.com,2014-06-06 16:00:23 UTC,2014-08-04 05:57:21 UTC,3,Approved,"",mogresearcher4@gmail.com,2.03169610748114,45.3273046016693,POINT (45.3273046016693 2.03169610748114),Communication,"","","","","","",Modern,Internet Cafe,50 or more,"","","",0ed456b8-a9d5-42cc-9c83-264c1b73e245,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
82aaad0c-6b31-4b7f-bdc7-204dce93063f,2014-06-06 08:08:50 UTC,2014-06-11 15:28:08 UTC,mogresearcher4@gmail.com,andie@spatialnetworks.com,2014-06-06 16:01:35 UTC,2014-06-11 15:28:09 UTC,2,Poor Quality Photo,"",mogresearcher4@gmail.com,2.03294874857118,45.3299038298428,POINT (45.3299038298428 2.03294874857118),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sunni,Mosque,6aab0935-eeb4-46dd-8ccd-e770173f1740,"","",0.0,0.0,"","",0.0
83193eeb-07b1-4447-a97d-3a67ce41dd7c,2014-06-06 08:09:28 UTC,2014-06-11 15:27:57 UTC,mogresearcher4@gmail.com,mitchell.sipus@gmail.com,2014-06-06 16:02:27 UTC,2014-08-04 04:44:19 UTC,3,Approved C,"",mogresearcher4@gmail.com,2.03242252902135,45.3306385874748,POINT (45.3306385874748 2.03242252902135),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sunni,Madrassa,b43a4636-2e96-4245-accd-0286bd4fc5e4,"","",0.0,0.0,"","",0.0
200baa58-039b-4a62-998e-247a094df9aa,2014-06-06 08:10:48 UTC,2014-08-04 04:43:32 UTC,mogresearcher4@gmail.com,mitchell.sipus@gmail.com,2014-06-06 16:03:57 UTC,2014-08-04 04:43:45 UTC,4,Approved,"",mogresearcher4@gmail.com,2.03140393045953,45.3313279151917,POINT (45.3313279151917 2.03140393045953),Medical,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Private,Health Center,"",General,"",Pharmacy + Clinic,"","","",10 or less,"Poor (Overcrowded, dirty, impoverished)",45331b56-0631-4796-a04c-c2c31610bb21,"",Dacad General Pharmacy and Clinic,"","","","","",-15.0,10.0,"","",157.0
d5ccefd2-1f62-4670-9e60-218858211206,2014-06-06 08:12:02 UTC,2014-06-11 15:15:02 UTC,mogresearcher4@gmail.com,andie@spatialnetworks.com,2014-06-06 16:04:51 UTC,2014-06-11 15:15:02 UTC,2,Poor Quality Photo,"",mogresearcher4@gmail.com,2.03136992104121,45.3311788849533,POINT (45.3311788849533 2.03136992104121),Communication,"","","","","","",Modern,Mobile Tower,"","","","",ce58cdc2-4d0b-49af-9895-005b1fc93397,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
77331739-e061-4c16-96cc-bc2dbd0d1537,2014-06-06 08:12:29 UTC,2014-06-11 15:14:47 UTC,mogresearcher4@gmail.com,andie@spatialnetworks.com,2014-06-06 16:06:10 UTC,2014-06-11 15:14:47 UTC,2,Poor Quality Photo,"",mogresearcher4@gmail.com,2.0303697504259,45.3315087966621,POINT (45.3315087966621 2.0303697504259),Communication,"","","","","","",Modern,Mobile Tower,"","","","",08b284ec-5dba-4a4a-81d6-964285062105,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
e261e94e-f37f-4196-aaba-e3fd831a6bc4,2014-06-06 08:13:07 UTC,2014-08-04 04:42:35 UTC,mogresearcher4@gmail.com,mitchell.sipus@gmail.com,2014-06-06 16:07:54 UTC,2014-08-04 04:42:48 UTC,4,Approved,"",mogresearcher4@gmail.com,2.0305810095734,45.3315880894661,POINT (45.3315880894661 2.0305810095734),Medical,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Public,Hospital,General,"","","","","","",50 - 100,"Poor (Overcrowded, dirty, impoverished)",b9d9b763-fd07-4986-944e-bee8d75844a3,"",Hamar Jab Jab Health Center,"","","","","",0.0,0.0,"","",0.0
a8252c03-6890-49b2-9cbf-4f9cfe4c6a92,2014-06-06 08:15:46 UTC,2014-08-04 04:41:33 UTC,mogresearcher4@gmail.com,mitchell.sipus@gmail.com,2014-06-06 16:11:11 UTC,2014-08-04 04:41:40 UTC,5,Approved,"",mogresearcher4@gmail.com,2.02939085614991,45.3310462832451,POINT (45.3310462832451 2.02939085614991),Key Groups,"","","","","","","","","","","","","","","",State Actor,Key Government Figure w/ Militia,"","","","","","",Photo (If Possible),Entire District,"","",fcc23d60-4f55-4a36-b9dc-fea780a16b0e,"","",Photo depicts informal road block near a compound entry.  Road is completely obstructed.,"","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
b17b5cec-8880-4a4e-a032-2f1b191617ea,2014-06-06 08:16:15 UTC,2014-06-11 15:14:08 UTC,mogresearcher4@gmail.com,mitchell.sipus@gmail.com,2014-06-06 16:11:58 UTC,2014-08-04 04:40:16 UTC,3,Approved,"",mogresearcher4@gmail.com,2.02927827402394,45.3316122293472,POINT (45.3316122293472 2.02927827402394),Communication,"","","","","","",Modern,Mobile Tower,"","","","",b6243202-1617-408e-83fd-804551b5e707,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
d19d1caa-5e78-47f0-9ce0-1b2c7aedd64d,2014-06-06 08:19:49 UTC,2014-08-04 01:44:34 UTC,mogresearcher4@gmail.com,mitchell.sipus@gmail.com,2014-06-06 16:16:20 UTC,2014-08-04 01:44:45 UTC,4,Approved,"",mogresearcher4@gmail.com,2.02731880767186,45.3311160206795,POINT (45.3311160206795 2.02731880767186),Medical,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Private,Health Center,"",General,"",Clinic,General,"","",10 or less,Good (Clean + some staff and equipment),1d35c513-345e-4ced-bd01-69eb1bdc097a,"","Dr. Garare Medical Clinic, For Men and Women","","","","","",0.0,0.0,"","",0.0
fd824c49-6f58-4d1c-b0f8-6e0cc33c05b6,2014-06-06 08:22:33 UTC,2014-06-11 18:25:02 UTC,mogresearcher4@gmail.com,mitchell.sipus@gmail.com,2014-06-06 16:17:32 UTC,2014-08-04 01:43:13 UTC,3,Approved C,"",mogresearcher4@gmail.com,2.02612061025209,45.3283989429474,POINT (45.3283989429474 2.02612061025209),Key Groups,"","","","","","","","","","","","","","","",State Actor,Somali Police,"","","","","","",Photo (If Possible),Entire District,"","",22284428-6f34-4b0a-8923-a65f737fa46b,"","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
d726b062-5d85-4ac8-9eac-a5ce5bbc5b5c,2014-06-06 08:24:14 UTC,2014-06-11 18:24:51 UTC,mogresearcher4@gmail.com,mitchell.sipus@gmail.com,2014-06-06 16:18:15 UTC,2014-08-05 01:48:22 UTC,3,Poor Quality Photo,"",mogresearcher4@gmail.com,2.02852772631727,45.3333449363708,POINT (45.3333449363708 2.02852772631727),Communication,"","","","","","",Modern,Mobile Tower,"","","","",5cf66060-e041-49d9-bdec-4d1acc1b287a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
2866aa3d-d0e1-4744-9a14-575f62c9d7b8,2014-06-06 08:25:00 UTC,2014-06-11 18:24:40 UTC,mogresearcher4@gmail.com,andie@spatialnetworks.com,2014-06-06 16:19:33 UTC,2014-06-11 18:24:41 UTC,2,Poor Quality Photo,"",mogresearcher4@gmail.com,2.02958268105421,45.3343187458813,POINT (45.3343187458813 2.02958268105421),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sunni,Mosque,3f3e4fd0-a4d7-4631-80fa-0a34c355cabb,"","",0.0,0.0,"","",0.0
51d59a95-d36f-4c60-9353-a0a17f8f0342,2014-06-06 08:26:17 UTC,2014-06-11 18:24:30 UTC,mogresearcher4@gmail.com,andie@spatialnetworks.com,2014-06-06 16:20:54 UTC,2014-06-11 18:24:30 UTC,2,Poor Quality Photo,"",mogresearcher4@gmail.com,2.03036371924442,45.3344907425344,POINT (45.3344907425344 2.03036371924442),Communication,"","","","","","",Modern,Mobile Tower,"","","","",fbfa167b-c4d9-4534-9944-ab914eefd838,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
1b78046b-677a-4b75-a5db-e0fb0d5c71b9,2014-06-06 08:28:42 UTC,2014-06-11 18:24:19 UTC,mogresearcher4@gmail.com,andie@spatialnetworks.com,2014-06-06 16:24:32 UTC,2014-06-11 18:24:19 UTC,2,Poor Quality Photo,"",mogresearcher4@gmail.com,2.03307138260202,45.3341155685484,POINT (45.3341155685484 2.03307138260202),Communication,"","","","","","",Modern,Radio Tower,"","","","",72a85373-427f-4744-8136-df8bdfef4a33,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
31df72b1-a588-4102-9832-ad81e7ab772a,2014-06-06 08:30:16 UTC,2014-08-04 04:49:39 UTC,mogresearcher4@gmail.com,mitchell.sipus@gmail.com,2014-06-06 16:25:48 UTC,2014-08-04 04:49:44 UTC,4,Approved,"",mogresearcher4@gmail.com,2.03367969320241,45.3334119915962,POINT (45.3334119915962 2.03367969320241),Medical,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Private,Health Center,"",General,"",Pharmacy + Clinic,"","","",10 or less,"Poor (Overcrowded, dirty, impoverished)",68c7fb47-d170-4f1b-b0ef-d65bfe80884f,"",Al Aqsaa Pharmacy and Clinic,"","","","","",0.0,0.0,"","",0.0
f7419b04-ea2a-4e6f-b2da-386e68fb62a9,2014-06-06 08:31:35 UTC,2014-08-04 04:47:42 UTC,mogresearcher4@gmail.com,mitchell.sipus@gmail.com,2014-06-06 16:28:43 UTC,2014-08-04 04:48:39 UTC,4,Approved,"",mogresearcher4@gmail.com,2.03360999969136,45.3325349092484,POINT (45.3325349092484 2.03360999969136),Medical,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Public,Health Center,"",General,"",Pharmacy + Clinic,"","","",10 or less,Good (Clean + some staff and equipment),4cd1bfbe-b6f2-4554-ae63-9b5bae24a6d9,"","Common Good Health Center. The ""Don Guud"" Initiative was a USAID funded project via the Benadiir Regional Government to private simple and direct solutions to the community.","","","","","",0.0,0.0,"","",0.0
18c61ee8-eb32-4903-b215-b4863193ffbe,2014-06-06 08:32:34 UTC,2014-06-11 18:23:40 UTC,mogresearcher4@gmail.com,andie@spatialnetworks.com,2014-06-06 16:29:23 UTC,2014-06-11 18:23:40 UTC,2,Poor Quality Photo,"",mogresearcher4@gmail.com,2.03364099313074,45.3304439596832,POINT (45.3304439596832 2.03364099313074),Communication,"","","","","","",Modern,Mobile Tower,"","","","",c4742300-1a06-463c-bd28-292178f45093,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
4febd5b5-51a9-4bdf-bc7d-51e55be6ab71,2014-06-06 08:32:59 UTC,2014-06-11 18:23:28 UTC,mogresearcher4@gmail.com,andie@spatialnetworks.com,2014-06-06 16:30:05 UTC,2014-06-11 18:23:28 UTC,2,Poor Quality Photo,"",mogresearcher4@gmail.com,2.0337126970301,45.3303909860551,POINT (45.3303909860551 2.0337126970301),Communication,"","","","","","",Modern,Mobile Tower,"","","","",6e4f6055-47db-4714-9cfd-6477e6b8319f,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
2d0be429-7148-41d8-a1a4-acc03acce98a,2014-06-06 08:38:47 UTC,2014-06-11 18:23:18 UTC,mogresearcher4@gmail.com,andie@spatialnetworks.com,2014-06-06 16:30:55 UTC,2014-06-11 18:23:18 UTC,2,Poor Quality Photo,"",mogresearcher4@gmail.com,2.03096583229069,45.334214810282,POINT (45.334214810282 2.03096583229069),Communication,"","","","","","",Modern,WiFi Access,"","","","",a87fd711-9a6a-4561-a827-007f29edab76,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
b1c2bb12-2c00-476d-aa17-db034dc50e69,2014-06-06 08:41:04 UTC,2014-06-11 18:23:07 UTC,mogresearcher4@gmail.com,andie@spatialnetworks.com,2014-06-06 16:31:49 UTC,2014-06-11 18:23:07 UTC,2,Approved,"",mogresearcher4@gmail.com,2.03038683898066,45.3326406888664,POINT (45.3326406888664 2.03038683898066),Communication,"","","","","","",Modern,Mobile Tower,"","","","",0333f147-da70-4316-bfff-4f7262108370,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
c2468678-975c-4f04-b7c6-07aaa385b888,2014-06-06 08:41:47 UTC,2014-06-11 18:22:54 UTC,mogresearcher4@gmail.com,andie@spatialnetworks.com,2014-06-06 16:32:45 UTC,2014-06-11 18:22:54 UTC,2,Poor Quality Photo,"",mogresearcher4@gmail.com,2.03061970957879,45.3324787504971,POINT (45.3324787504971 2.03061970957879),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sunni,Mosque,85bbbfb6-df23-46c6-97a6-e84703c1d90b,"","",0.0,0.0,"","",0.0
2c4ec106-6ca7-4f38-88e4-7027c2ff7568,2014-06-06 08:05:36 UTC,2014-06-11 18:22:42 UTC,mogresearcher4@gmail.com,mitchell.sipus@gmail.com,2014-06-06 20:16:58 UTC,2014-08-04 05:55:38 UTC,3,Approved C,"",mogresearcher4@gmail.com,2.03014944503235,45.3257650136948,POINT (45.3257650136948 2.03014944503235),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sunni,Mosque,e5158f53-e0bc-4294-9400-c80f98fc61da,"","",0.0,0.0,"","",0.0
03c85448-63c6-4164-bdc9-dedb4be9a5ff,2014-06-06 08:18:33 UTC,2014-06-11 18:22:31 UTC,mogresearcher4@gmail.com,mitchell.sipus@gmail.com,2014-06-06 20:17:08 UTC,2014-08-04 04:39:43 UTC,3,Approved B,"",mogresearcher4@gmail.com,2.02840442201785,45.3317785263062,POINT (45.3317785263062 2.02840442201785),Key Groups,"","","","","","","","","","","","","","","",State Actor,Somali Police,"","","","","","",Photo (If Possible),Entire District,"","","5247c640-701e-4b5f-b330-928b6b5c45f7,9c32dd22-7ddc-4f11-9d4a-34ab1d63a49c",",","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
ca4f7d73-46bc-4964-8d57-f7d868e1e335,2014-06-06 08:26:59 UTC,2014-06-11 18:22:13 UTC,mogresearcher4@gmail.com,andie@spatialnetworks.com,2014-06-06 20:17:17 UTC,2014-06-11 18:22:14 UTC,2,Poor Quality Photo,"",mogresearcher4@gmail.com,2.03080567076014,45.3342647664249,POINT (45.3342647664249 2.03080567076014),Communication,"","","","","","",Modern,WiFi Access,"","","","",966f2087-0cd0-4a67-b649-11cba5238e1a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
35e73e4c-ce51-43e3-be93-39fa5370b89b,2014-06-06 08:30:47 UTC,2014-06-11 18:22:04 UTC,mogresearcher4@gmail.com,andie@spatialnetworks.com,2014-06-06 20:17:58 UTC,2014-06-11 18:22:04 UTC,2,Poor Quality Photo,"",mogresearcher4@gmail.com,2.03376798274473,45.3327328898013,POINT (45.3327328898013 2.03376798274473),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sunni,Mosque,ad9dc3e7-221f-4b9c-8c80-0db139246350,"","",0.0,0.0,"","",0.0
517cdb85-2ca7-4974-819f-bba75bd62b0d,2014-06-06 08:42:23 UTC,2014-06-11 18:21:21 UTC,mogresearcher4@gmail.com,andie@spatialnetworks.com,2014-06-06 20:18:42 UTC,2014-06-11 18:21:22 UTC,2,Poor Quality Photo,"",mogresearcher4@gmail.com,2.03072693056232,45.3324579633772,POINT (45.3324579633772 2.03072693056232),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sunni,Madrassa,f33c2a7b-e5df-4874-bd11-778d117b193d,"","",0.0,0.0,"","",0.0
636cf082-bb6e-4653-bfd4-1d14ef4c0742,2014-06-06 08:46:01 UTC,2014-08-04 15:56:50 UTC,mogresearcher4@gmail.com,mitchell.sipus@gmail.com,2014-06-06 20:20:28 UTC,2014-08-04 15:56:59 UTC,4,Approved,"",mogresearcher4@gmail.com,2.02988139246439,45.3348416090012,POINT (45.3348416090012 2.02988139246439),Medical,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Private,Health Center,"",General,"",Pharmacy + Clinic,"","","",10 or less,"Poor (Overcrowded, dirty, impoverished)",e64288d8-9cc2-4358-8267-8a8190dc4b63,"","","","","","","",-25.0,10.0,"","",137.0
296a09d4-5ee6-435a-8c13-6222a31a44f9,2014-06-06 08:46:38 UTC,2014-06-11 18:20:45 UTC,mogresearcher4@gmail.com,andie@spatialnetworks.com,2014-06-06 20:21:27 UTC,2014-06-11 18:20:45 UTC,2,Poor Quality Photo,"",mogresearcher4@gmail.com,2.02995996530791,45.3352189622819,POINT (45.3352189622819 2.02995996530791),Medical,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Public,Health Center,"",General,"","","","","",10 - 49,Good (Clean + some staff and equipment),5e79be6f-b457-4ba7-8a89-9e83dbbfa964,"","","","","","","",0.0,0.0,"","",0.0
